Gender,Age,Dependents,Education,Annual_Income,Monthly_Expenses,Credit_Score,Existing_Loans,Total_Existing_Loan_Amount,Outstanding_Debt,Loan_History,Loan_Amount_Requested,Loan_Term,Interest_Rate,Loan_Type,Co_Applicant,Bank_Account_History,Transaction_Frequency,Loan_Approval_Status,Debt_to_Income_Ratio,Loan_to_Income_Ratio,Expense_to_Income_Ratio,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Employment_Status_Employed,Employment_Status_Self-Employed,Employment_Status_Unemployed,Occupation_Type_Business,Occupation_Type_Freelancer,Occupation_Type_Professional,Occupation_Type_Salaried,Residential_Status_Other,Residential_Status_Own,Residential_Status_Rent,City_Town_Rural,City_Town_Suburban,City_Town_Urban,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Personal,Loan_Purpose_Vehicle
0,0.7773328858391647,2,2,1.5261408241589414,-0.2624633236175617,0.4619758854484069,0,0.2154335316948401,-1.0979467250382138,0,1.3071587814379095,-1.7070396094275582,-1.0859381741604264,0,1,-0.1754183096264317,0.1342484926599753,1,-0.9395563033279236,-0.5250724920494716,-0.7395914471838874,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0,-1.6116164870752443,0,0,-1.295011659351244,-1.6918437075683666,-1.7319272951720248,2,-1.0493026354064434,-0.0931357527682327,1,-0.789134436455061,1.1780456624602635,0.1496254180973394,0,1,0.520792352911688,0.9662019688033084,0,0.763392487683985,2.034273281104713,-0.8172447068158369,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0,-1.3249425623255155,1,0,0.2630008952496148,-1.3013110540699286,0.4494750126243589,2,-1.3214478725485863,-1.570860056846383,0,0.2751582837872086,1.559670698424261,-0.6791062596365279,0,1,-1.2197343034336112,-1.2523406342455796,1,-1.0638659924845522,-0.1938116340000686,-0.923327330911924,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,0.3951009861728592,2,1,-0.1958671582688419,-0.1343439155528568,0.9120073071141366,1,-0.6218937166812922,1.0423410461082523,0,0.155934906842672,1.101720655267464,1.556962485376307,1,1,-0.5235236408954915,0.4115663180410863,0,0.4316992075690287,0.4511459724141751,-0.2456315283479704,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,-1.229384587408939,3,2,0.2579897683153336,1.5150005123644597,0.1807062469073259,0,-0.6470884938000369,-0.6466186490387162,0,0.1793866730593625,0.8574806322505055,-0.3295321701196965,1,1,1.5651083467188676,-1.529658459626691,1,-0.6318001800798277,-0.3185058761964194,0.2784440679741945,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
0,-0.0826888884100226,0,2,1.119035752213032,1.1615144346919604,0.9057568707021124,2,-0.9715666839656883,0.9160615281687512,0,1.3145258284169747,-0.623224507289805,-0.9985446517812184,1,0,-0.1754183096264317,0.1342484926599753,1,-0.2092920484250132,-0.0919717000177022,-0.2207782366458762,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
0,-0.178246863326599,3,0,-0.6346347138050981,-0.3481335302150452,0.9870125440584248,1,0.8055326916495713,0.475814653012208,0,-0.1312571412245486,-0.9743195403766828,0.2490732194254035,1,0,-0.5235236408954915,0.9662019688033084,1,0.4322072980259783,1.027960286396524,-0.1204135646936641,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
0,0.8728908607557411,0,1,0.7755635937957333,0.4267573474775077,0.3244662843838785,2,-0.2333527736765185,1.3662353124137745,0,1.0383843508183517,-0.5621645015355654,-1.3722272991957625,0,0,1.5651083467188676,-1.668317372317246,1,0.0685144662806356,0.036191678222752,-0.366168669428199,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0.10842706142313,1,0,-0.0166423837813085,-1.1407758921575273,0.7932490152856801,0,0.7008667856025548,0.8060575239673391,0,0.0192761853810146,0.9032756365661851,-1.116073871532567,1,1,0.520792352911688,1.382178706874975,1,0.1871458812027723,-0.114120292195224,-0.8047776595423524,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
0,-0.3693628131597518,0,1,0.726628119599512,-0.0772304444878678,0.9495099255862808,0,1.0077849795945355,-0.6377306025292633,1,1.3874595935097191,-0.5621645015355654,1.5629896248507351,1,0,0.520792352911688,-0.0044104200305801,1,-0.7056285652110218,0.5113776797183753,-0.533804912060175,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
0,-1.229384587408939,0,0,1.417631729202103,0.9963484508013166,0.1432036284351818,1,-1.6728560173204994,-1.3580086573213004,1,0.681082572333695,-1.0506445475694823,-0.290355763535914,1,1,1.2170030154498075,0.5502252307316418,1,-1.017855505861378,-1.0186762545619918,-0.3530301972763959,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1,-0.178246863326599,2,0,0.1613786004370959,0.5641383994986974,0.7994994516977042,0,1.699010283521749,-0.626418543335414,0,0.3366731260624021,-0.470574492904206,1.2134155353339036,1,0,-0.5235236408954915,-0.8363638961739132,1,-0.602447008061195,0.0547714384314683,-0.0828511312029406,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
1,-1.229384587408939,0,0,1.0049836229936928,1.0588645475075882,0.7994994516977042,2,0.5429656342385212,0.6615401963071419,1,0.7427201987252062,1.101720655267464,-1.6193400176473156,1,1,-0.1754183096264317,1.5208376195655302,1,-0.2700115740601824,-0.5674786504231039,-0.2189303563501841,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
0,0.8728908607557411,3,0,1.5525122295896283,-1.3653707581022811,0.3182158479718544,0,0.0732183848179589,-0.8362687842988632,0,1.9090465196275272,-0.2568644727643673,-0.353640728017409,0,0,1.5651083467188676,1.5208376195655302,1,-0.8592798683045627,0.0054058357361864,-1.057141078916571,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
0,0.4906589610894356,3,2,0.0708143790270411,-0.925442670169258,0.9807621076464008,1,-0.0220775627964666,0.2867416636292983,1,-0.1242584465944368,-1.1727645590779616,0.5775523207817365,1,0,-0.5235236408954915,-1.113681721555024,1,-0.1224552079483635,-0.4738501485283474,-0.7227695061319195,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
0,0.8728908607557411,3,0,0.242200519203967,1.2934928610718672,0.7994994516977042,0,-0.0414421435571547,-0.985634137327853,1,0.557070614852766,0.15529056607675,1.1079405945314116,0,1,0.1726870216426281,-0.9750228088644686,1,-0.7881051415374227,0.2298115278100585,0.1928795378346821,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False
1,0.2995430112562828,0,0,-0.0689932629271516,0.6768217343025945,0.3432175936199505,2,0.1882953557900765,-0.8121440866303479,0,0.0601632961148258,-1.5391245936033993,1.2646462208665428,0,1,0.8688976841807479,-0.1430693327211356,1,-0.6474181213855618,0.0433001944864007,0.0927715161685307,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
1,0.2039850363397064,2,0,1.7307011845432598,1.704864213472396,0.468226321860431,0,1.0444319281308916,-1.0469270294904445,0,2.215131973593142,1.0559256509517845,-0.4048714135500481,1,1,-1.2197343034336112,-1.3909995469361351,1,-0.9343086597393268,0.093816815993311,-0.2308719750990784,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
0,0.9684488356723174,3,0,-0.3919729916467194,1.0496029035511036,1.055767344590689,1,1.5609595626149082,-1.3572006530931682,0,-0.0289779723318616,-1.5391245936033993,-1.4324986939400437,0,0,-0.5235236408954915,-1.529658459626691,0,-0.9057960728068024,0.572645259520009,0.5311035464574513,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
1,1.350680735338623,1,0,-1.2574422049054037,-0.1605852400962301,-2.3257187543143067,0,1.6049636636983355,1.5259892912330335,0,-0.9755207250254077,-1.4475345849720398,-0.0703651727192872,0,0,1.2170030154498075,0.5502252307316418,0,2.513225606596495,1.202097692696874,0.7341379946475773,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
0,0.586216936006012,1,2,1.7312890821165554,-1.6702332050032356,0.2182088653794701,1,1.1924078642663287,0.0445712535405653,0,2.215131973593142,0.15529056607675,-1.2215488123350593,0,0,1.2170030154498075,-0.8363638961739132,1,-0.6088361169440555,0.0932054439365238,-1.1495535752103152,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0,-0.4649207880763281,2,0,1.2307642862617272,-0.4816555639210329,0.4619758854484069,0,-0.0535883859697726,-1.1242645770402306,0,-0.1074370226589048,0.9796006437589848,1.177252698487335,1,1,0.1726870216426281,0.4115663180410863,1,-0.9320939350807096,-1.6478903326419323,-0.7635474560509015,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1,-0.0826888884100226,1,0,0.2466237485649527,-0.5387690349860219,0.5307306859806712,1,0.2259140037194419,0.2464568813981411,1,0.0666708542796667,-0.8064045245525239,-0.0161209174494342,0,0,-0.5235236408954915,0.5502252307316418,1,-0.2103839914782131,-0.4581116340092814,-0.5944810538981309,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1,-0.7515947128260573,2,2,-0.8305165862026725,0.0346810866529889,0.9557603619983048,2,1.0817729476622542,-0.488480678675721,0,-0.1312571412245486,-1.0811745504466022,-0.3717221464406935,0,0,0.1726870216426281,1.382178706874975,0,-0.1396357903909625,1.6985767932163114,0.3100342133658689,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.94271066265921,0,1,1.445626851739987,-1.3460756665262712,0.6807411598692478,1,-0.5531806881756248,0.1376071689512034,0,1.4840906930517894,1.6359957056170606,0.7704207839634367,0,1,-1.567839634702671,-1.529658459626691,0,-0.5390718181358011,-0.280442282236967,-1.0454211332601615,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
1,-1.0382686375757864,1,2,0.9878506080005076,-1.247284797657101,0.6619898506331756,2,-0.3196952054553572,-1.6210717481660202,1,1.222560525294979,0.7048306178649065,-0.9895039425695764,1,0,0.1726870216426281,-0.0044104200305801,0,-1.0983208912976812,-0.0315800832793381,-0.9813314230659936,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,2.21070250958781,3,1,-0.8943174704665102,-1.691071903905326,-1.7069255495239288,0,-1.4498510066248336,0.4199469320956462,0,-1.819170388244678,0.9796006437589848,-1.1492231386419216,0,1,1.2170030154498075,1.6594965322560855,0,0.6673175043661387,-2.2340865479974776,-0.9427509825008868,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
0,0.2039850363397064,0,0,-0.7862562974702779,-0.3751466584214589,0.9495099255862808,0,-0.0517838013827551,-1.0057188138557078,0,-0.1312571412245486,1.2085756653373834,-1.5048243676331814,0,1,0.520792352911688,0.6888841434221973,1,-0.5722403880517551,1.5322621291386205,-0.027282850925677,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
1,1.5417966851717757,0,2,-1.687811223680295,-1.6733204196553972,-1.819433404940361,1,-1.5376509874931863,1.2908600608465948,0,-1.9370431399097192,-1.2032945619550812,1.7196952511858667,1,1,0.1726870216426281,0.9662019688033084,1,4.484640493371151,-0.5639592469966263,-0.5117853526663545,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False
0,-0.6560367379094809,1,2,0.0893191550245824,-0.878362646723794,0.3057149751478064,1,-0.1038391260082607,-1.3496977566890844,1,0.1148022278762252,-0.0126244497474089,-1.4053765663051172,0,0,-1.2197343034336112,-1.668317372317246,1,-0.9480386908440556,-0.148591076846534,-0.705482002652595,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0,-1.8982904118249735,3,0,-0.5568362682723184,-1.578388569101429,-1.1443862724417668,2,-0.8095011066316143,-1.3612406742338286,0,-1.6408878513513028,0.5521806034793075,1.2767004998153992,0,0,-0.8716289721645514,-1.2523406342455796,0,-0.8870838208112535,-2.2359733117064584,-0.9350876789252178,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
0,-0.178246863326599,1,2,-0.6226528013588837,1.5358392112665502,0.5557324316287673,0,0.0583652655248146,-0.7201470337987368,0,-0.1312571412245486,0.8422156308119456,-0.8659475833437998,1,0,-0.5235236408954915,1.2435197941844194,1,-0.4242430370376824,0.9919041824874376,1.0870252238653613,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False
1,0.10842706142313,0,2,-0.2441027544016161,1.3799348713323911,0.5932350501009114,2,-1.2954202102358336,-0.6482346574949804,0,-0.0304513817276747,0.4147955905322684,1.4364196958877444,1,1,1.5651083467188676,0.4115663180410863,0,-0.511487483901516,0.2376378458441506,0.5785069473569749,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1,1.4462387102551992,0,1,-0.5699379856200482,-0.9123220078975712,-0.5443443768874606,2,1.5380552197796855,-1.0080273973646567,1,-1.5210505538251773,-0.0736844555016485,-1.3631865899841202,1,1,1.5651083467188676,-1.113681721555024,0,-0.6429560685063823,-1.9788957056486451,-0.5156663016712155,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1,0.10842706142313,1,1,1.3129299709104167,-0.6877271419528175,0.2932141023237583,0,0.7354315211538905,1.3417643272189166,0,1.199231543194606,1.5291406955471412,0.4750909497164583,1,1,-0.5235236408954915,1.2435197941844194,1,-0.1170930367190372,-0.420118109524254,-0.8374939659462454,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False
0,-0.3693628131597518,3,1,-0.1855369580523627,-0.2200141221503402,0.9432594891742566,2,-0.3736245217673809,0.7898974394046973,0,-0.0297146770297682,-0.5468995000970055,0.92109927082414,0,1,0.1726870216426281,-0.1430693327211356,1,0.2819138414369965,0.1198665453960441,-0.2946115411100844,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False
0,0.2995430112562828,1,0,0.7330949929057632,1.274969573158898,0.6307376685730556,1,0.7300871744923386,-0.1670104250545955,0,1.4376782970836794,-0.8064045245525239,-0.4410342503966169,1,0,-0.5235236408954915,0.9662019688033084,1,-0.5205665843333491,0.5602399372466464,-0.0478279194441661,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1,-1.6116164870752443,1,0,-0.8063847905750164,-1.0064820547884992,-0.8818679431367578,2,-0.0566422983478023,0.1943983232713448,0,-1.3938462093199868,-0.4247794885885262,0.7945293418611492,0,1,-0.5235236408954915,-0.9750228088644686,0,0.3852581035645364,-1.348018209508998,-0.4670554362215866,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
0,-0.94271066265921,0,1,1.4648315058009755,-0.2369938027372288,0.493228067508527,0,-1.231704492894215,1.4448425808934822,0,1.1767620499084577,0.0026405516911509,-0.7062283872714544,0,1,-0.5235236408954915,1.2435197941844194,1,-0.1249560046165775,-0.5898252034253814,-0.7235921300591215,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False
1,1.1595647855054705,1,2,-1.151872597815043,-0.0278350100532827,-2.1944595896618027,2,0.3160738259708175,-0.5219551395554791,1,-1.8875611410336652,0.7658906236191462,-0.5555499004107513,1,0,-1.567839634702671,-1.3909995469361351,0,0.0961593965089925,-2.027520256644038,0.6796682610575911,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
0,0.0128690865065537,1,1,-0.3867379037321352,-0.0641097822161811,0.9432594891742566,2,0.4505153777036233,-0.8877501965484222,0,-0.0853358817217096,0.628505610672107,-1.122101011006995,0,1,0.520792352911688,-0.9750228088644686,1,-0.6146193477646669,0.4564599035951318,-0.1054779085734267,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False
1,-0.0826888884100226,2,0,-0.4687636127681353,0.3495769811734686,0.2494610474395902,0,-1.3288744321951589,0.4241023824117541,0,-0.1288014588981936,-0.9743195403766828,0.0411369075576333,0,0,0.8688976841807479,-0.4203871581022466,0,0.2594778558121524,0.574576602136248,0.1906123321791608,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1,-0.2738048382431753,0,1,-0.6765714073668483,-0.8937987199846019,0.755746396813536,1,1.6386261069561625,-1.4923682175421225,0,-0.1312571412245486,0.7506256221805863,-1.3692137294585485,1,1,1.5651083467188676,-1.3909995469361351,1,-0.9647335875582448,1.1582470254750887,-0.4548317885997461,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
1,-0.5604787629929044,0,1,-0.7863962730829673,-0.5403126423121026,-0.8318644518405657,0,-0.6484072286905497,1.0120986021410228,0,-0.4616691982356178,-0.3637194828342867,-0.4048714135500481,0,1,0.1726870216426281,0.1342484926599753,0,1.004666666616001,0.7694868280052722,-0.1449605437237631,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1,-0.0826888884100226,2,1,-0.2833519161997295,1.4262430911148145,0.6244872321610315,0,-0.6792933879683497,-1.1092587842320631,0,0.1059617715013471,0.9796006437589848,0.3575617299651097,1,0,-0.8716289721645514,0.5502252307316418,1,-0.7716890732223637,0.5592327111728577,0.6387728074716276,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
1,-1.0382686375757864,2,0,-0.5914662348516809,-1.6447636841229027,-2.3257187543143067,1,0.341754452786067,-0.2916739345378327,0,0.2332889001228554,-0.943789537499563,0.1044218720391284,0,1,0.520792352911688,-0.4203871581022466,0,-0.1394616720437995,1.6486338211146363,-0.9704701761237252,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
1,-1.6116164870752443,2,0,-0.6837661538590846,1.6431199204291649,-0.6881044143640132,2,0.986407592948328,0.4391081752199215,0,-1.74697332784984,-0.7453445187982842,-1.3752408689329765,0,1,-1.2197343034336112,-1.113681721555024,0,0.4518758655934721,-2.319934169482425,1.2458429917218108,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
0,0.7773328858391647,2,0,-0.024732974194757,1.4748667218863591,0.2807132294997103,0,1.3390650655112533,-1.1396166573747404,0,-0.0395374063351883,1.4833456912314615,-1.4144172755167594,1,0,-1.2197343034336112,1.104860881493864,0,-0.8285190527535131,-0.1912227008371154,0.4485874261663785,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
1,0.8728908607557411,0,0,1.8046642982883492,0.9531274456710548,0.9932629804704488,2,0.0764111113949899,-1.028227503067959,0,1.94330328808018,-1.1727645590779616,-0.546509191199109,0,1,0.8688976841807479,0.4115663180410863,1,-0.9324648655748214,-0.2171289906881233,-0.4504179296679666,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0,0.2039850363397064,1,1,-0.6740518463384387,0.3302818895974588,0.6119863593369835,1,1.1593006778045072,0.6182542555143512,0,-0.1312571412245486,1.391755682600102,0.221951091790477,1,1,-1.2197343034336112,0.8275430561127528,0,0.5731620543891055,1.1502341862648373,0.3580313425765165,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1,-0.2738048382431753,0,1,-1.2502754535357057,0.1998470705436326,-1.913189951120721,0,-0.2970684910181374,-0.1440400191405546,0,-1.9546012685431575,-0.791139523113964,-0.7725269214901638,0,0,0.520792352911688,0.8275430561127528,0,0.6286295426597598,-2.05755538664632,1.0874033998118662,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
1,-0.2738048382431753,0,0,0.2300226408999875,0.7331634017045431,0.2807132294997103,2,0.1155567155133701,-1.5531993930029244,1,-0.0693739466004019,1.5138756941085814,1.168211989275693,1,1,-0.8716289721645514,1.5208376195655302,1,-1.0545722796454764,-0.6243156392577252,-0.0417476648665205,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
0,-1.3249425623255155,1,1,0.5404605547225833,-0.548802482605547,0.3432175936199505,2,0.909990376398086,-0.3138363362237415,0,0.5256378810754216,1.2238406667759432,0.2520867891626176,1,0,-0.8716289721645514,0.8275430561127528,1,-0.5411664664383818,-0.2618304299976737,-0.6674752646394224,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False
1,-0.8471526877426336,1,1,1.1082016397908712,1.017187149703407,0.6369881049850796,2,-0.2462624941836439,1.1739303061183362,0,0.9111800063131612,0.628505610672107,-0.5826720280456777,0,0,1.5651083467188676,-1.2523406342455796,1,-0.1155781943473665,-0.4990770565978208,-0.2638507899915689,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,-0.2738048382431753,2,1,0.2681240026740476,1.69328715852679,0.76199683322556,0,1.2679921956225628,0.1582689913562955,0,0.7590504861954671,-1.41700458209492,-0.1637858345729228,0,1,-1.567839634702671,0.5502252307316418,1,-0.2590826791577345,0.464323256324528,0.3481590194170548,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
1,0.8728908607557411,0,2,-1.3832522855906544,-0.4469243990842153,-1.8444351505884573,1,0.5546260269546345,1.1301826486237558,0,-1.8176969788488648,-0.3789844842728466,-1.2185352425978453,1,1,0.520792352911688,1.2435197941844194,0,2.4910569334507926,-1.2545795989453914,0.6663623146325166,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
1,-0.0826888884100226,3,1,-0.2584922473860885,-1.1237962115706386,0.5244802495686471,1,0.6899004638814483,0.0697348137881076,0,-0.1273280495023806,0.3384705833394688,-0.6278755741038888,1,1,1.2170030154498075,1.2435197941844194,1,-0.0883794056355791,0.1008612360783222,-0.741429173125656,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
1,0.2039850363397064,3,0,1.7446147604445883,0.9670199116057816,0.4432245762123349,1,-0.8083211859401028,-0.2884419176253043,1,1.9875055699545705,-1.6459796036733183,0.1014083023019144,1,0,1.5651083467188676,1.382178706874975,1,-0.7095480488406002,-0.1206168404683801,-0.4345679975569536,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
0,0.8728908607557411,0,1,0.2439922070463916,-1.7234876577530227,0.5057289403325751,1,0.652073594653581,1.0491513674596515,0,0.2081181562777163,-0.3942494857114065,-0.4681563780315434,1,0,0.520792352911688,0.9662019688033084,1,0.1677133709252463,-0.2578979365313194,-1.1017856989909096,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1,-0.3693628131597518,0,0,-1.0296178976921035,-1.1021857090055076,-1.4444072202189198,0,1.3426048275857876,-1.4644343570838416,0,-0.5118879018095781,-1.5849195979190789,0.3786567181256082,1,1,0.520792352911688,-1.2523406342455796,1,-0.892187026992926,1.5431724467325747,-0.4108167536356121,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.4906589610894356,3,1,-0.1009636928654151,-0.3751466584214589,0.5432315588047193,0,-0.9174291463551624,0.1554986911455569,0,0.0293444829190702,-0.5316344986584456,1.6865459840765116,1,1,-0.5235236408954915,0.4115663180410863,1,-0.1157151112631726,0.0536311638636368,-0.4083039239488449,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False
0,2.4973764343375398,2,1,-0.4669999200482486,1.5281211746361465,-1.9319412603567936,2,1.6507723493687805,-0.3948676173878456,0,-0.555967399567651,0.5827106063564274,0.9753435260939928,0,0,0.8688976841807479,0.6888841434221973,0,-0.2727028079750634,-0.2483916363687993,0.8864052892765638,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0,-0.2738048382431753,2,2,0.2533705730965828,1.5937244859945796,0.6619898506331756,1,-0.1718580835189213,-0.5054487674664949,0,0.1570399638895317,1.1475156595831435,-1.116073871532567,1,1,-1.567839634702671,0.2729074053505308,1,-0.5648086801083808,-0.3426255396189249,0.3148399085538898,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
1,0.8728908607557411,0,0,-0.2922823602893145,-1.203291988863799,0.5369811223926952,2,-0.0953020527696778,1.3166007669713744,0,-0.0368361557761977,-0.791139523113964,1.7076409722370105,1,0,-0.1754183096264317,-0.1430693327211356,1,0.6682123073471168,0.3294453523100555,-0.7756843374839208,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
0,2.306260484504387,2,0,-0.4707232713457872,1.2139970837787069,-1.0443792898493824,1,1.1882434382962883,-0.9408476172542456,1,-0.2040681222009752,0.475855596286508,-1.6434485755450283,1,0,-1.2197343034336112,1.2435197941844194,0,-0.6255942247133895,0.4350069660516527,0.7045139229480119,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False
0,0.2039850363397064,1,1,0.2603973488535916,1.5312083892883075,0.6494889778091276,1,-1.1765952558906796,0.7736219256666079,0,0.7979730510681944,1.3764906811615425,0.0200419193971348,1,1,-0.1754183096264317,0.2729074053505308,1,0.0308334290926995,0.5317248765988343,0.2839143457105493,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1,-1.3249425623255155,1,0,-0.6796788659685534,0.1365591701743205,0.9620107984103288,1,-0.4737789663468537,0.0182534015385486,0,-0.1312571412245486,-0.7148145159211644,0.4781045194536723,1,1,1.5651083467188676,1.2435197941844194,1,0.140216680899978,1.168163018701036,0.2342804210407004,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False
1,-0.5604787629929044,1,1,-0.6563309337719582,-0.1081025910094835,-0.5005913220032925,0,-0.6334152951984041,-1.2950997567024445,0,-1.1684145717605952,-0.5316344986584456,0.4600231010303878,0,1,-0.1754183096264317,0.4115663180410863,0,-0.8245656386770659,-1.116305667845371,0.0523855547047264,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0,0.3951009861728592,0,0,-1.73960220037538,-1.4209406218411893,-1.50691158433916,2,1.294158672134317,1.2037110333837762,0,-1.6602877417295074,-1.5085945907262794,-1.0467617675766436,1,0,0.520792352911688,-1.529658459626691,0,4.793379994305618,1.3987256476854746,0.0195093494665876,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
0,-0.5604787629929044,3,1,-0.2498697496444202,1.5404700332447925,0.2869636659117343,1,0.2193897363663785,0.7224868009433912,0,0.1205730813431595,0.0331705545682707,0.3033174746952566,1,0,0.520792352911688,0.4115663180410863,1,0.2864576978163348,0.5090451619724784,0.6687131795335908,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
0,0.10842706142313,0,0,-0.2980493555321186,-0.9632610496582372,0.9870125440584248,2,0.8033810715650505,-0.7263802092728986,0,0.0336419269901915,0.7506256221805863,-1.4987972281587532,1,0,-0.5235236408954915,-1.668317372317246,1,-0.5414012049174839,0.4659435780150186,-0.644039107839155,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0,-0.4649207880763281,0,1,1.4334769685585451,-0.5387690349860219,0.5182298131566232,0,0.8071290549380868,-0.7846719428738568,0,2.1174111650187517,1.0559256509517845,1.03260135110106,0,1,-0.5235236408954915,-1.113681721555024,1,-0.8338880011526406,0.334357372365262,-0.8076431739940759,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False
